,Topic_name,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords
234,234,70er/ACDC\Rock-'N'-Roll-Dream.txt,4.0,0.3772,"away, day, go, come, time, run, look, night, like, home"
235,235,70er/ACDC\Rock-'N'-Roll-Singer.txt,2.0,0.5027,"to, going, get, got, like, come, right, ready, well, know"
236,236,70er/ACDC\Rock-'N'-Roll-Train.txt,5.0,0.5664,"get, know, say, good, tell, man, go, way, hey, time"
237,237,70er/ACDC\Rock-Or-Bust.txt,2.0,0.6444,"to, going, get, got, like, come, right, ready, well, know"
238,238,70er/ACDC\Rock-The-Blues-Away.txt,4.0,0.4627,"away, day, go, come, time, run, look, night, like, home"
239,239,70er/ACDC\Rock-The-House.txt,2.0,0.5636,"to, going, get, got, like, come, right, ready, well, know"
240,240,70er/ACDC\Rock-Your-Heart-Out.txt,6.0,0.6614,"baby, come, want, get, let, wanna, girl, to, love, know"
241,241,70er/ACDC\Rocker.txt,2.0,0.8292,"to, going, get, got, like, come, right, ready, well, know"
242,242,70er/ACDC\Rockin'-In-The-Parlour.txt,6.0,0.5893,"baby, come, want, get, let, wanna, girl, to, love, know"
243,243,70er/ACDC\Rocking-All-The-Way.txt,5.0,0.4351,"get, know, say, good, tell, man, go, way, hey, time"
244,244,70er/ACDC\Ruff-Stuff.txt,6.0,0.4166,"baby, come, want, get, let, wanna, girl, to, love, know"
245,245,70er/ACDC\Safe-In-New-York-City.txt,2.0,0.6116,"to, going, get, got, like, come, right, ready, well, know"
246,246,70er/ACDC\Satellite-Blues.txt,2.0,0.6697,"to, going, get, got, like, come, right, ready, well, know"
247,247,70er/ACDC\School-Days.txt,2.0,0.4958,"to, going, get, got, like, come, right, ready, well, know"
248,248,70er/ACDC\Send-For-The-Man.txt,2.0,0.5369,"to, going, get, got, like, come, right, ready, well, know"
249,249,70er/ACDC\Shake-A-Leg.txt,2.0,0.7573,"to, going, get, got, like, come, right, ready, well, know"
250,250,70er/ACDC\Shake-Your-Foundations.txt,5.0,0.3611,"get, know, say, good, tell, man, go, way, hey, time"
251,251,70er/ACDC\She's-Got-Balls.txt,5.0,0.3701,"get, know, say, good, tell, man, go, way, hey, time"
252,252,70er/ACDC\She-Likes-Rock-'N'-Roll.txt,6.0,0.6712,"baby, come, want, get, let, wanna, girl, to, love, know"
253,253,70er/ACDC\Shoot-To-Thrill.txt,2.0,0.7032,"to, going, get, got, like, come, right, ready, well, know"
254,254,70er/ACDC\Shot-Down-In-Flames.txt,5.0,0.3737,"get, know, say, good, tell, man, go, way, hey, time"
255,255,70er/ACDC\Shot-In-The-Dark.txt,2.0,0.4693,"to, going, get, got, like, come, right, ready, well, know"
256,256,70er/ACDC\Shot-Of-Love.txt,6.0,0.5443,"baby, come, want, get, let, wanna, girl, to, love, know"
257,257,70er/ACDC\Show-Business.txt,2.0,0.8179,"to, going, get, got, like, come, right, ready, well, know"
258,258,70er/ACDC\Sin-City.txt,2.0,0.6417,"to, going, get, got, like, come, right, ready, well, know"
259,259,70er/ACDC\Sink-The-Pink.txt,2.0,0.4293,"to, going, get, got, like, come, right, ready, well, know"
260,260,70er/ACDC\Skies-On-Fire.txt,7.0,0.4969,"lie, eye, light, cold, night, burn, die, high, soul, fire"
261,261,70er/ACDC\Smash-'N'-Grab.txt,2.0,0.4228,"to, going, get, got, like, come, right, ready, well, know"
262,262,70er/ACDC\Snake-Eye.txt,2.0,0.4745,"to, going, get, got, like, come, right, ready, well, know"
263,263,70er/ACDC\Snowballed.txt,7.0,0.3685,"lie, eye, light, cold, night, burn, die, high, soul, fire"
264,264,70er/ACDC\Some-Sin-For-Nothin'.txt,2.0,0.7088,"to, going, get, got, like, come, right, ready, well, know"
265,265,70er/ACDC\Soul-Stripper.txt,7.0,0.3249,"lie, eye, light, cold, night, burn, die, high, soul, fire"
266,266,70er/ACDC\Spellbound.txt,7.0,0.5393,"lie, eye, light, cold, night, burn, die, high, soul, fire"
267,267,70er/ACDC\Spoilin'-For-A-Fight.txt,2.0,0.9867,"to, going, get, got, like, come, right, ready, well, know"
268,268,70er/ACDC\Squealer.txt,5.0,0.3329,"get, know, say, good, tell, man, go, way, hey, time"
269,269,70er/ACDC\Stand-Up.txt,6.0,0.4348,"baby, come, want, get, let, wanna, girl, to, love, know"
270,270,70er/ACDC\Stick-Around.txt,6.0,0.4603,"baby, come, want, get, let, wanna, girl, to, love, know"
271,271,70er/ACDC\Stiff-Upper-Lip.txt,5.0,0.9873,"get, know, say, good, tell, man, go, way, hey, time"
272,272,70er/ACDC\Stormy-May-Day.txt,4.0,0.6436,"away, day, go, come, time, run, look, night, like, home"
273,273,70er/ACDC\Sweet-Candy.txt,6.0,0.343,"baby, come, want, get, let, wanna, girl, to, love, know"
274,274,70er/ACDC\Systems-Down.txt,2.0,0.5571,"to, going, get, got, like, come, right, ready, well, know"
275,275,70er/ACDC\T.N.T..txt,2.0,0.6431,"to, going, get, got, like, come, right, ready, well, know"
276,276,70er/ACDC\That's-The-Way-I-Wanna-Rock-'N'-Roll.txt,2.0,0.5108,"to, going, get, got, like, come, right, ready, well, know"
277,277,70er/ACDC\The-Furor.txt,2.0,0.5425,"to, going, get, got, like, come, right, ready, well, know"
278,278,70er/ACDC\The-Honey-Roll.txt,2.0,0.3939,"to, going, get, got, like, come, right, ready, well, know"
279,279,70er/ACDC\The-Jack.txt,5.0,0.7911,"get, know, say, good, tell, man, go, way, hey, time"
280,280,70er/ACDC\The-Razor's-Edge.txt,4.0,0.6793,"away, day, go, come, time, run, look, night, like, home"
281,281,70er/ACDC\There's-Gonna-Be-Some-Rockin'.txt,6.0,0.5217,"baby, come, want, get, let, wanna, girl, to, love, know"
282,282,70er/ACDC\This-House-Is-On-Fire.txt,2.0,0.5561,"to, going, get, got, like, come, right, ready, well, know"
283,283,70er/ACDC\This-Means-War.txt,2.0,0.3565,"to, going, get, got, like, come, right, ready, well, know"
284,284,70er/ACDC\Through-The-Mists-Of-Time.txt,2.0,0.4204,"to, going, get, got, like, come, right, ready, well, know"
285,285,70er/ACDC\Thunderstruck.txt,2.0,0.4763,"to, going, get, got, like, come, right, ready, well, know"
286,286,70er/ACDC\Touch-Too-Much.txt,0.0,0.6055,"love, know, time, heart, want, way, feel, let, tell, life"
287,287,70er/ACDC\Two's-Up.txt,5.0,0.5066,"get, know, say, good, tell, man, go, way, hey, time"
288,288,70er/ACDC\Up-To-My-Neck-In-You.txt,2.0,0.5176,"to, going, get, got, like, come, right, ready, well, know"
289,289,70er/ACDC\Walk-All-Over-You.txt,7.0,0.3012,"lie, eye, light, cold, night, burn, die, high, soul, fire"
290,290,70er/ACDC\War-Machine.txt,2.0,0.5523,"to, going, get, got, like, come, right, ready, well, know"
291,291,70er/ACDC\What's-Next-To-The-Moon.txt,2.0,0.2889,"to, going, get, got, like, come, right, ready, well, know"
292,292,70er/ACDC\What-Do-You-Do-For-Money-Honey.txt,2.0,0.5536,"to, going, get, got, like, come, right, ready, well, know"
293,293,70er/ACDC\Wheels.txt,2.0,0.7623,"to, going, get, got, like, come, right, ready, well, know"
294,294,70er/ACDC\Whiskey-On-The-Rocks.txt,5.0,0.5887,"get, know, say, good, tell, man, go, way, hey, time"
295,295,70er/ACDC\Who-Made-Who.txt,2.0,0.543,"to, going, get, got, like, come, right, ready, well, know"
296,296,70er/ACDC\Whole-Lotta-Rosie.txt,5.0,0.4592,"get, know, say, good, tell, man, go, way, hey, time"
297,297,70er/ACDC\Wild-Reputation.txt,5.0,0.4302,"get, know, say, good, tell, man, go, way, hey, time"
298,298,70er/ACDC\Witch's-Spell.txt,2.0,0.527,"to, going, get, got, like, come, right, ready, well, know"
299,299,70er/ACDC\You-Ain't-Got-A-Hold-On-Me.txt,0.0,0.4006,"love, know, time, heart, want, way, feel, let, tell, life"
300,300,70er/ACDC\You-Shook-Me-All-Night-Long.txt,5.0,0.7779,"get, know, say, good, tell, man, go, way, hey, time"
301,301,70er/Aerosmith\Adam's-Apple.txt,5.0,0.3503,"get, know, say, good, tell, man, go, way, hey, time"
302,302,70er/Aerosmith\Ain't-Enough.txt,0.0,0.3457,"love, know, time, heart, want, way, feel, let, tell, life"
303,303,70er/Aerosmith\Ain't-That-A-Bitch.txt,2.0,0.5913,"to, going, get, got, like, come, right, ready, well, know"
304,304,70er/Aerosmith\All-Your-Love.txt,6.0,0.5618,"baby, come, want, get, let, wanna, girl, to, love, know"
305,305,70er/Aerosmith\Amazing.txt,0.0,0.3873,"love, know, time, heart, want, way, feel, let, tell, life"
306,306,70er/Aerosmith\Angel.txt,0.0,0.4656,"love, know, time, heart, want, way, feel, let, tell, life"
307,307,70er/Aerosmith\Angels-Eye.txt,7.0,0.6503,"lie, eye, light, cold, night, burn, die, high, soul, fire"
308,308,70er/Aerosmith\Another-Last-Goodbye.txt,0.0,0.3821,"love, know, time, heart, want, way, feel, let, tell, life"
309,309,70er/Aerosmith\Attitude-Adjustment.txt,2.0,0.5248,"to, going, get, got, like, come, right, ready, well, know"
310,310,70er/Aerosmith\Avant-Garden.txt,7.0,0.5037,"lie, eye, light, cold, night, burn, die, high, soul, fire"
311,311,"70er/Aerosmith\Baby,-Please-Don't-Go.txt",6.0,0.4773,"baby, come, want, get, let, wanna, girl, to, love, know"
312,312,70er/Aerosmith\Back-Back-Train.txt,5.0,0.9869,"get, know, say, good, tell, man, go, way, hey, time"
313,313,70er/Aerosmith\Back-In-The-Saddle.txt,2.0,0.5878,"to, going, get, got, like, come, right, ready, well, know"
314,314,70er/Aerosmith\Bacon-Biscuit-Blues.txt,5.0,0.3265,"get, know, say, good, tell, man, go, way, hey, time"
315,315,70er/Aerosmith\Beautiful.txt,6.0,0.3523,"baby, come, want, get, let, wanna, girl, to, love, know"
316,316,70er/Aerosmith\Beyond-Beautiful.txt,0.0,0.6003,"love, know, time, heart, want, way, feel, let, tell, life"
317,317,70er/Aerosmith\Big-Ten-Inch-Record.txt,3.0,0.333,"little, man, boy, like, play, old, life, mother, song, sing"
318,318,70er/Aerosmith\Bitch's-Brew.txt,5.0,0.6407,"get, know, say, good, tell, man, go, way, hey, time"
319,319,70er/Aerosmith\Black-Cherry.txt,6.0,0.2417,"baby, come, want, get, let, wanna, girl, to, love, know"
320,320,70er/Aerosmith\Blind-Man.txt,4.0,0.3413,"away, day, go, come, time, run, look, night, like, home"
321,321,70er/Aerosmith\Bolivian-Ragamuffin.txt,2.0,0.6398,"to, going, get, got, like, come, right, ready, well, know"
322,322,70er/Aerosmith\Bone-To-Bone-(Coney-Island-White-Fish-Boy).txt,2.0,0.4892,"to, going, get, got, like, come, right, ready, well, know"
323,323,70er/Aerosmith\Bright-Light-Fright.txt,4.0,0.4574,"away, day, go, come, time, run, look, night, like, home"
324,324,70er/Aerosmith\Can't-Stop-Lovin'-You.txt,2.0,0.3625,"to, going, get, got, like, come, right, ready, well, know"
325,325,70er/Aerosmith\Can't-Stop-Messin'.txt,2.0,0.4528,"to, going, get, got, like, come, right, ready, well, know"
326,326,70er/Aerosmith\Cheese-Cake.txt,5.0,0.6441,"get, know, say, good, tell, man, go, way, hey, time"
327,327,70er/Aerosmith\Chip-Away-The-Stone.txt,2.0,0.4568,"to, going, get, got, like, come, right, ready, well, know"
328,328,70er/Aerosmith\Chiquita.txt,6.0,0.4186,"baby, come, want, get, let, wanna, girl, to, love, know"
329,329,70er/Aerosmith\Closer.txt,0.0,0.5844,"love, know, time, heart, want, way, feel, let, tell, life"
330,330,70er/Aerosmith\Combination.txt,5.0,0.4493,"get, know, say, good, tell, man, go, way, hey, time"
331,331,70er/Aerosmith\Come-Together.txt,5.0,0.8326,"get, know, say, good, tell, man, go, way, hey, time"
332,332,70er/Aerosmith\Crash.txt,2.0,0.4911,"to, going, get, got, like, come, right, ready, well, know"
333,333,70er/Aerosmith\Crazy.txt,2.0,0.4423,"to, going, get, got, like, come, right, ready, well, know"
334,334,70er/Aerosmith\Critical-Mass.txt,5.0,0.3362,"get, know, say, good, tell, man, go, way, hey, time"
335,335,70er/Aerosmith\Cry-Me-A-River.txt,4.0,0.6219,"away, day, go, come, time, run, look, night, like, home"
336,336,70er/Aerosmith\Cryin'.txt,0.0,0.6905,"love, know, time, heart, want, way, feel, let, tell, life"
337,337,70er/Aerosmith\Darkness.txt,0.0,0.4313,"love, know, time, heart, want, way, feel, let, tell, life"
338,338,70er/Aerosmith\Deuces-Are-Wild.txt,5.0,0.4353,"get, know, say, good, tell, man, go, way, hey, time"
339,339,70er/Aerosmith\Devil's-Got-A-New-Disguise.txt,7.0,0.3299,"lie, eye, light, cold, night, burn, die, high, soul, fire"
340,340,"70er/Aerosmith\Don't-Get-Mad,-Get-Even.txt",2.0,0.5294,"to, going, get, got, like, come, right, ready, well, know"
341,341,70er/Aerosmith\Don't-Stop.txt,2.0,0.424,"to, going, get, got, like, come, right, ready, well, know"
342,342,70er/Aerosmith\Downtown-Charlie.txt,5.0,0.533,"get, know, say, good, tell, man, go, way, hey, time"
343,343,70er/Aerosmith\Draw-The-Line.txt,2.0,0.5592,"to, going, get, got, like, come, right, ready, well, know"
344,344,70er/Aerosmith\Dream-On.txt,4.0,0.4465,"away, day, go, come, time, run, look, night, like, home"
345,345,70er/Aerosmith\Drop-Dead-Gorgeous.txt,0.0,0.3525,"love, know, time, heart, want, way, feel, let, tell, life"
346,346,70er/Aerosmith\Dude-(Looks-Like-A-Lady).txt,2.0,0.2992,"to, going, get, got, like, come, right, ready, well, know"
347,347,70er/Aerosmith\Eat-The-Rich.txt,2.0,0.4264,"to, going, get, got, like, come, right, ready, well, know"
348,348,70er/Aerosmith\Eyesight-To-The-Blind.txt,5.0,0.5132,"get, know, say, good, tell, man, go, way, hey, time"
349,349,70er/Aerosmith\F.I.N.E..txt,2.0,0.4676,"to, going, get, got, like, come, right, ready, well, know"
350,350,70er/Aerosmith\Face.txt,3.0,0.3874,"little, man, boy, like, play, old, life, mother, song, sing"
351,351,70er/Aerosmith\Fall-Together.txt,7.0,0.3425,"lie, eye, light, cold, night, burn, die, high, soul, fire"
352,352,70er/Aerosmith\Fallen-Angels.txt,7.0,0.7604,"lie, eye, light, cold, night, burn, die, high, soul, fire"
353,353,70er/Aerosmith\Falling-In-Love-(Is-Hard-On-The-Knees).txt,0.0,0.4509,"love, know, time, heart, want, way, feel, let, tell, life"
354,354,70er/Aerosmith\Falling-Off.txt,0.0,0.4991,"love, know, time, heart, want, way, feel, let, tell, life"
355,355,70er/Aerosmith\Fever.txt,2.0,0.6391,"to, going, get, got, like, come, right, ready, well, know"
356,356,70er/Aerosmith\Flesh.txt,2.0,0.4435,"to, going, get, got, like, come, right, ready, well, know"
357,357,70er/Aerosmith\Fly-Away-From-Here.txt,0.0,0.411,"love, know, time, heart, want, way, feel, let, tell, life"
358,358,70er/Aerosmith\Freedom-Fighter.txt,7.0,0.7767,"lie, eye, light, cold, night, burn, die, high, soul, fire"
359,359,70er/Aerosmith\Full-Circle.txt,4.0,0.3079,"away, day, go, come, time, run, look, night, like, home"
360,360,70er/Aerosmith\Get-A-Grip.txt,2.0,0.8214,"to, going, get, got, like, come, right, ready, well, know"
361,361,70er/Aerosmith\Get-It-Up.txt,2.0,0.8316,"to, going, get, got, like, come, right, ready, well, know"
362,362,70er/Aerosmith\Get-The-Lead-Out.txt,2.0,0.5302,"to, going, get, got, like, come, right, ready, well, know"
363,363,70er/Aerosmith\Girl-Keeps-Coming-Apart.txt,5.0,0.288,"get, know, say, good, tell, man, go, way, hey, time"
364,364,70er/Aerosmith\Girls-Of-Summer.txt,0.0,0.2231,"love, know, time, heart, want, way, feel, let, tell, life"
365,365,70er/Aerosmith\Gotta-Love-It.txt,2.0,0.4677,"to, going, get, got, like, come, right, ready, well, know"
366,366,70er/Aerosmith\Gypsy-Boots.txt,5.0,0.4405,"get, know, say, good, tell, man, go, way, hey, time"
367,367,70er/Aerosmith\Hangman-Jury.txt,3.0,0.5322,"little, man, boy, like, play, old, life, mother, song, sing"
368,368,70er/Aerosmith\Head-First.txt,2.0,0.3861,"to, going, get, got, like, come, right, ready, well, know"
369,369,70er/Aerosmith\Heart's-Done-Time.txt,0.0,0.4837,"love, know, time, heart, want, way, feel, let, tell, life"
370,370,70er/Aerosmith\Helter-Skelter.txt,0.0,0.5625,"love, know, time, heart, want, way, feel, let, tell, life"
371,371,70er/Aerosmith\Hole-In-My-Soul.txt,7.0,0.3465,"lie, eye, light, cold, night, burn, die, high, soul, fire"
372,372,70er/Aerosmith\Hollywood.txt,2.0,0.5814,"to, going, get, got, like, come, right, ready, well, know"
373,373,70er/Aerosmith\Home-Tonight.txt,6.0,0.3993,"baby, come, want, get, let, wanna, girl, to, love, know"
374,374,70er/Aerosmith\I'm-Down.txt,5.0,0.4006,"get, know, say, good, tell, man, go, way, hey, time"
375,375,70er/Aerosmith\I'm-Not-Talkin'.txt,2.0,0.4028,"to, going, get, got, like, come, right, ready, well, know"
376,376,70er/Aerosmith\I'm-Not-Talking.txt,2.0,0.8497,"to, going, get, got, like, come, right, ready, well, know"
377,377,70er/Aerosmith\I'm-Ready.txt,2.0,0.4777,"to, going, get, got, like, come, right, ready, well, know"
378,378,70er/Aerosmith\I-Ain't-Got-You.txt,5.0,0.9711,"get, know, say, good, tell, man, go, way, hey, time"
379,379,70er/Aerosmith\I-Don't-Want-To-Miss-A-Thing.txt,0.0,0.7904,"love, know, time, heart, want, way, feel, let, tell, life"
380,380,70er/Aerosmith\I-Love-Trash.txt,5.0,0.3874,"get, know, say, good, tell, man, go, way, hey, time"
381,381,70er/Aerosmith\I-Wanna-Know-Why.txt,2.0,0.5155,"to, going, get, got, like, come, right, ready, well, know"
382,382,70er/Aerosmith\Intro.txt,5.0,0.3639,"get, know, say, good, tell, man, go, way, hey, time"
383,383,70er/Aerosmith\Jaded.txt,5.0,0.4848,"get, know, say, good, tell, man, go, way, hey, time"
384,384,70er/Aerosmith\Jailbait.txt,3.0,0.5527,"little, man, boy, like, play, old, life, mother, song, sing"
385,385,70er/Aerosmith\Janie's-Got-A-Gun.txt,4.0,0.5368,"away, day, go, come, time, run, look, night, like, home"
386,386,70er/Aerosmith\Jesus-Is-On-The-Main-Line.txt,0.0,0.4197,"love, know, time, heart, want, way, feel, let, tell, life"
387,387,70er/Aerosmith\Jig-Is-Up.txt,5.0,0.4526,"get, know, say, good, tell, man, go, way, hey, time"
388,388,70er/Aerosmith\Joanie's-Butterfly.txt,7.0,0.5204,"lie, eye, light, cold, night, burn, die, high, soul, fire"
389,389,70er/Aerosmith\Just-Push-Play.txt,2.0,0.6413,"to, going, get, got, like, come, right, ready, well, know"
390,390,70er/Aerosmith\Kings-And-Queens.txt,7.0,0.3012,"lie, eye, light, cold, night, burn, die, high, soul, fire"
391,391,70er/Aerosmith\Kiss-Your-Past-Good-Bye.txt,0.0,0.3359,"love, know, time, heart, want, way, feel, let, tell, life"
392,392,70er/Aerosmith\LUV-XXX.txt,0.0,0.2722,"love, know, time, heart, want, way, feel, let, tell, life"
393,393,70er/Aerosmith\Last-Child.txt,2.0,0.2565,"to, going, get, got, like, come, right, ready, well, know"
394,394,70er/Aerosmith\Lay-It-Down.txt,0.0,0.5007,"love, know, time, heart, want, way, feel, let, tell, life"
395,395,70er/Aerosmith\Legendary-Child.txt,5.0,0.3467,"get, know, say, good, tell, man, go, way, hey, time"
396,396,70er/Aerosmith\Let-The-Music-Do-The-Talking.txt,2.0,0.6665,"to, going, get, got, like, come, right, ready, well, know"
397,397,70er/Aerosmith\Lick-And-A-Promise.txt,5.0,0.5421,"get, know, say, good, tell, man, go, way, hey, time"
398,398,70er/Aerosmith\Light-Inside.txt,7.0,0.3396,"lie, eye, light, cold, night, burn, die, high, soul, fire"
399,399,70er/Aerosmith\Lightning-Strikes.txt,2.0,0.6418,"to, going, get, got, like, come, right, ready, well, know"
400,400,70er/Aerosmith\Line-Up.txt,2.0,0.8562,"to, going, get, got, like, come, right, ready, well, know"
401,401,70er/Aerosmith\Livin'-On-The-Edge.txt,5.0,0.4,"get, know, say, good, tell, man, go, way, hey, time"
402,402,70er/Aerosmith\Lizard-Love.txt,0.0,0.3082,"love, know, time, heart, want, way, feel, let, tell, life"
403,403,70er/Aerosmith\Lord-Of-The-Thighs.txt,5.0,0.4942,"get, know, say, good, tell, man, go, way, hey, time"
404,404,70er/Aerosmith\Love-In-An-Elevator.txt,2.0,0.4489,"to, going, get, got, like, come, right, ready, well, know"
405,405,70er/Aerosmith\Love-Me-Like-A-Bird-Dog.txt,2.0,0.2552,"to, going, get, got, like, come, right, ready, well, know"
406,406,70er/Aerosmith\Love-Me-Two-Times.txt,0.0,0.601,"love, know, time, heart, want, way, feel, let, tell, life"
407,407,70er/Aerosmith\Lover-Alot.txt,0.0,0.3044,"love, know, time, heart, want, way, feel, let, tell, life"
408,408,70er/Aerosmith\Luv-Lies.txt,0.0,0.6313,"love, know, time, heart, want, way, feel, let, tell, life"
